DOI,Título,Autores,Año,Citas,Revista
10.3906/elk-1411-169,Performance comparison of axial-flux-modulated motor with two pole-slot combinations,Huijuan LIU and Yue HAO and Weinong FU,2017,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1407-213,Comparison of group key establishment protocols,Serap ŞAHİN and Rabia ASLANOĞLU,2017,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1511-146,Communications protocol for power management in smart homes,Milan BJELICA and Mirjana SIMIC PESOVIC,2017,1,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1612-100,New results on the global asymptotic stability of certain nonlinear RLC circuits,Muzaffer ATEŞ and Samira LARİBİ,2018,1,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1606-204,The design of a novel and portable energy performance-measuring device for household refrigerators,İlhan KOŞALAY and Okan BİNGÖL and Hakkı Gökhan İLK and Mahmut YILDIRIM and Burçin ÖZKAYA,2017,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1608-281,S-visibility problem in VLSI chip design,Marzieh EKANDARI and Mahdieh YEGANEH,2017,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1702-107,Lifetime maximization of wireless sensor networks with sink costs,Muhammed Emre KESKİN,2017,1,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1604-222,Effect of uniform and Dolph--Chebyshev excitations on the performance of circular array antennas,Mohan KACHALAI NARSIMMAN and Yogesh Kumar CHOUKIKER and Srinivasa Rao ZINKA and Kannadassan DHANARAJ,2017,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1705-262,Nonintrusive identification of residential appliances using harmonic analysis,SRDJAN DJORDJEVIC and MILAN SIMIC,2018,9,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1510-149,High-pass/low-pass section design for 0$^{\circ}$--360$^{\circ}$ lumped-element phase shifters via the real frequency technique,Metin ŞENGÜL,2017,2,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1606-502,Analysis and design of a converter based on noncascading structure,SUNIL KUMAR and KANWAR PAL SINGH RANA and VINEET KUMAR,2018,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1702-215,Field-verified integrated EAF-SVC-electrode positioning model simulation and a novel hybrid series compensation control for EAF,Ahmed HASSAN and Amr ABOU-GHAZALA and Ashraf MEGAHED,2018,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1610-255,Real-time chaff generation for a biometric fuzzy vault,Manvjeet KAUR and Sanjeev SOFAT,2018,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1604-410,High-voltage isolated multioutput power supply for multilevel converters,Amir SEPEHR and Mehdi SARADARZADEH and Shahrokh FARHANGI,2017,2,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1602-197,A novel generation and capacitor integration technique for today's distribution systems,Okan ÖZGÖNENEL and Serap KARAGÖL,2017,2,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1703-131,Optimal reactive power flow in BDFMs for converter cost reduction and efficiency improvement,Behzad JANDAGHI and Hamed GORGINPOUR and Mohammad Naser HASHEMNIA and Hashem ORAEE,2017,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1704-263,TEMPEST font counteracting a noninvasive acquisition of text data,Ireneusz KUBIAK,2018,7,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1604-348,MRI image enhancement using Biot--Savart law at 3 tesla,Yunus Emre ESİN and Ferda Nur ALPASLAN,2017,2,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1706-101,Circularly polarized implantable antenna characterization for retinal prosthesis systems,,2018,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1710-266,Presenting a method to perform cyber maneuvers,Mohammad SHAKIBAZAD and AliJabar RASHIDI,2018,2,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1701-2,Cavitation detection in centrifugal pumps using pressure time-domain features,Pouya SAMANIPOUR and Javad POSHTAN and Hamed SADEGHI,2017,2,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1711-359,Cache-timing attacks without a profiling phase,Ali Can ATICI and Cemal YILMAZ and Erkay SAVAŞ,2018,2,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1611-172,Transient- and probabilistic neural network-based fault classification in EHV three-terminal lines,RAVI KUMAR VARMA BHUPATIRAJU and VENKATA SESHA SAMBA SIVA SARMA DHANIKONDA and VENKATA RAMANA RAO PULIPAKA,2018,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1702-175,Indirect adaptive neurofuzzy Hermite wavelet based control of PV in a grid-connected hybrid power system,Sidra MUMTAZ and Laiq KHAN,2017,4,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1705-103,Performance analysis of distributed fiber Raman amplifiers employing higher order pumping schemes in optical transmission systems,Kulwinder Singh MALHI and Manjeet Singh PATTERH and Manjit Singh BHAMRAH,2018,1,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1703-251,Highly accurate and sensitive short read aligner,MEHMET YAĞMUR GÖK and SEZER GÖREN UĞURDAĞ and CEM ÜNSALAN and MAHMUT ŞAMİL SAĞIROĞLU,2018,1,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1709-247,Probabilistic dynamic security assessment of large power systems using machine learning algorithms,,2018,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1706-247,"Bagged tree classi cation of arrhythmia using wavelets for denoising, compression, and feature extraction",,2018,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1708-353,Improving the sensitivity and accuracy of microcantilever biosensors by a truss structure within air medium,Soheila ELMI and Zahra ELMI,2018,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1602-118,A parametric battery state of health estimation method for electric vehicle applications,Turev SARIKURT and Murat CEYLAN and Abdulkadir BALIIKÇI,2017,1,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1503-61,Matching points of interest with user context: an ANN approach,Özgün YILMAZ,2017,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1707-352,Improved transient response capacitor less low dropout regulator employing adaptive bias and bulk modulation,Suresh ALAPATI and Sreehari Rao PATRI,2018,1,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1712-376,Rapid translation of finite-element theory into computer implementation based on a descriptive object-oriented programming approach,Murat YILMAZ,2018,1,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1610-320,Joint transceiver FIR filter design for multiuser MIMO channel shortening equalization and full equalization using channel duality,Barış YÜKSEKKAYA and Cenk TOKER,2017,1,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1601-213,Forecasting of short-term wind speed at different heights using a comparative forecasting approach,Emrah KORKMAZ and Ercan İZGİ and Salih TUTUN,2018,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1702-49,Sample group and misplaced atom dictionary learning for face recognition,Meng WANG and Zhengping HU and Zhe SUN and Mei ZHU and Mei SUN,2017,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1711-242,Application of domination integrity of graphs in PMU placement in electric power networks,Mariappan SARAVANAN and Ramalingam SUJATHA and Raman SUNDARESWARAN and Muthuselvan BALASUBRAMANIAN,2018,3,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1702-77,Consistency-based trust management in P2P networks,YASİN ŞAHİN and AHMET BURAK CAN,2018,1,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1707-56,Robust restoration of distribution systems considering DG units and direct load control programs,Abolfazl ASADI and Mahmud FOTUHI-FIRUZABAD,2018,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1710-248,Path loss model for indoor emergency stairwell environment at millimeter wave band for 5G network,Ahmed Mohammed AL-SAMMAN and Tharek Abd RAHMAN and Md. Nour HINDIA and Jamal NASIR,2018,5,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1803-14,Constrained multiobjective PSO and T-S fuzzy models for predictive control,Ali THAMALLAH and Anis SAKLY and Faouzi M’SAHLI,2018,4,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1112-55,Stopping spam with sending session verification,Ahmet BARAN,2013,2,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1203-20,Design of information retrieval experiments: the sufficient topic set size for providing an adequate level of confidence,Bekir Taner DİNÇER,2013,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1206-61,Spatiotemporal realization of an artificial retina model and performance evaluation through ISI- and spike count-based image reconstruction methods,İrfan KARAGÖZ and Mustafa ÖZDEN,2014,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1109-61,Minimal controller synthesis algorithms with output feedback and their generalization,Ata SEVİNÇ,2013,1,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1201-90,Early wakeup: improving the drowsy cache performance,Sunghoon SHIM and Sungwoo CHUNG and Hongjun CHOI and Cheol Hong KIM,2014,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1209-17,Continuity of currents across neighboring cells in PMM analysis of thin-wire grids,Sena Esen BAYER KESKİN and Ahmet Arif ERGİN,2014,1,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1204-28,Wireless sensor localization using enhanced DV-AoA algorithm,Peter BRIDA and Juraj MACHAJ and Jozef BENIKOVSKY,2014,2,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1207-106,Neuro-fuzzy network approach for modeling submicron MOSFETs: application to MOSFET subcircuit simulation,Amir Hossein ABDOLLAHI NOHOJI and Fardad FAROKHI and Majid ZAMANI,2014,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1207-67,Design of a double-stator linear switched reluctance motor for shunting railway channels,El Manaa BARHOUMI and Mansour HAJJI and Boujemaa Ben SALAH,2014,3,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1207-76,A new method for the extraction of speech features using spectral-delta characteristics and invariant integration,Hassan FARSI and Samana KUHIMOGHADAM,2014,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1110-67,Linear switched reluctance motor control with PIC18F452 microcontroller,MAHİR DURSUN,2013,5,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1112-49,On-line self-learning PID controller design of SSSC using self-recurrent wavelet neural networks,SOHEIL GANJEFAR,2013,1,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1312-59,Modeling and rotor field-oriented control of a faulty three-phase induction motor based on GSA for tuning of PI controllers,Mohammad JANNATI and Ali MONADI and Nik Rumzi NIK IDRIS and Ahmad Athif MOHD FAUDZI and Frede BLAABJERG,2016,2,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1505-52,BVIRE improved algorithm for indoor localization based on RFID and a linear regression model,Noor BAHAALDIN and Ergun ERÇELEBİ,2018,3,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1711-127,Novel modified impedance-based methods for fault location in the presence of a fault current limiter,Javad BARATI and Aref DOROUDI,2018,4,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1307-201,Three-phase multilevel inverter with high value of resolution per switch employing a space vector modulation control scheme,Md Mubashwar HASAN and Saad MEKHILEF and Tarek MESSIKH and Mahrous AHMED,2016,11,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1502-173,Open source software adoption evaluation through feature level sentiment analysis using Twitter data,Muhammad Touseef IKRAM and Naveed Anwer BUTT and Muhammad Tanvir AFZAL,2016,3,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1604-429,Multimodal medical imaging repository and information system in epilepsy surgery,Gülsüm AKDENİZ and İbrahim ATLI and Fatih Vehbi ÇELEBİ,2018,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1611-235,Improvement of heart attack prediction by the feature selection methods,Hidayet TAKCI,2018,37,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1212-23,Discrete-time modeling of Hamiltonian systems,Yaprak YALÇIN and Leyla GÖREN SÜMER and Salman KURTULAN,2015,12,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1506-137,Threshold distance-based cluster routing protocols for static and mobile wireless sensor networks,Padmavati KHANDNOR and Trilok ASERI,2017,9,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1411-203,The effect of fault current limiter size and type on current limitation in the presence of distributed generation,Reza MOHAMMADI CHABANLOO and Ehsan MOKHTARPOUR HABASHI and Meysam FARROKHIFAR,2017,6,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.55730/1300-0632.3973,"The effects of the dielectric substrate thickness and the loss tangent on the absorption spectrum: a comprehensive study considering the resonance type, the ground plane coupling, and the characterization setup",UMUT KÖSE and EVREN EKMEKÇİ,2023,0,Turkish Journal of Electrical Engineering and Computer Sciences
10.55730/1300-0632.3980,LVQ Treatment for Zero-Shot Learning,FIRAT İSMAİLOĞLU,2023,0,Turkish Journal of Electrical Engineering and Computer Sciences
10.55730/1300-0632.3970,A type-2 fuzzy rule-based model for diagnosis of COVID-19,İHSAN ŞAHİN and ERHAN AKDOĞAN and MEHMET EMİN AKTAN,2023,0,Turkish Journal of Electrical Engineering and Computer Sciences
10.55730/1300-0632.3972,Transmission network planning for realistic Egyptian systems via encircling prey based algorithms,ABDULLAH M. SHAHEEN and RAGAB ELSEHIEMY and MOHAMMED KHARRICH and SALAH KAMEL,2023,0,Turkish Journal of Electrical Engineering and Computer Sciences
10.55730/1300-0632.3994,An exploratory study on the effect of applying various artificial neural networks to the classification of lower limb injury,RACHEL YUN and MAY SALAMA and LAMIAA ELREFAEI,2023,0,Turkish Journal of Electrical Engineering and Computer Sciences
10.55730/1300-0632.3995,SPAYK: An environment for spiking neural network simulation,AYKUT GÖRKEM GELEN and AYTEN ATASOY,2023,0,Turkish Journal of Electrical Engineering and Computer Sciences
10.55730/1300-0632.3990,3D Point Cloud Classification with ACGAN-3D and VACWGAN-GP,ONUR ERGÜN and YUSUF SAHİLLİOĞLU,2023,0,Turkish Journal of Electrical Engineering and Computer Sciences
10.55730/1300-0632.3813,Reactive power sharing and voltage restoration in islanded AC microgrids,KHURRAM HASHMI and RIZWAN ALI and MUHAMMAD HANAN and WASEEM ASLAM and ABUBAKAR SIDDIQUE and MUHAMMAD MANSOOR KHAN,2022,4,Turkish Journal of Electrical Engineering and Computer Sciences
10.55730/1300-0632.3806,Determining allowable parametric uncertainty in an uncommon quadrotormodel for closed loop stability,MEHMET BASKIN and MEHMET KEMAL LEBLEBİCİOĞLU,2022,1,Turkish Journal of Electrical Engineering and Computer Sciences
10.55730/1300-0632.3800,Calculating influence based on the fusion of interest similarity and informationdissemination ability,SHULIN CHENG and ZIMING WANG and MENG QIAN and SHAN YANG and XIN ZHENG,2022,0,Turkish Journal of Electrical Engineering and Computer Sciences
10.55730/1300-0632.3818,Developing a fake news identification model with advanced deep languagetransformers for Turkish COVID-19 misinformation data,MEHMET BOZUYLA and AKIN ÖZÇİFT,2022,1,Turkish Journal of Electrical Engineering and Computer Sciences
10.55730/1300-0632.3812,On an electrostatic micropump with a rigorous mathematical model,İBRAHİM EFE and FATİH DİKMEN and YURY TUCHKIN,2022,1,Turkish Journal of Electrical Engineering and Computer Sciences
10.55730/1300-0632.3846,An efficient end-to-end deep neural network for interstitial lung disease recognition and classification,MASUM SHAH JUNAYED and AFSANA AHSAN JENY and MD BAHARUL ISLAM and IKHTIAR AHMED and AFM SHAHEN SHAH,2022,0,Turkish Journal of Electrical Engineering and Computer Sciences
10.55730/1300-0632.3796,Microwave hyperthermia application with bioimplant single slot coaxial antennadesign for mouse breast cancer treatment,AHMET RİFAT GÖRGÜN and CEM BAYTÖRE and SELÇUK ÇÖMLEKÇİ and MEHMET İBRAHİM TUĞLU and ADNAN KAYA,2022,0,Turkish Journal of Electrical Engineering and Computer Sciences
10.55730/1300-0632.3826,TARA: temperature aware online dynamic resource allocation scheme for energyoptimization in cloud data centres,NARAYANAMOORTHI THILAGAVATHI and AROCKIASAMY JOHN PRAKASH and SRIDHAR SRIDEVI and VAIDYANATHAN RHYMEND UTHARIARAJ,2022,0,Turkish Journal of Electrical Engineering and Computer Sciences
10.55730/1300-0632.3794,Clustering with density based initialization and Bhattacharyya based merging,ERDEM KÖSE and ALİ KÖKSAL HOCAOĞLU,2022,1,Turkish Journal of Electrical Engineering and Computer Sciences
10.55730/1300-0632.3948,Diacritics correction in Turkish with context-aware sequence to sequence modeling,ASİYE TUBA ÖZGE and ÖZGE BOZAL and UMUT ÖZGE,2022,0,Turkish Journal of Electrical Engineering and Computer Sciences
10.55730/1300-0632.3925,A conical-beam dual-band double aperture-coupled stacked elliptical patch antenna design for 5G,FEZA TURGAY ÇELİK and KAMİL KARAÇUHA,2022,0,Turkish Journal of Electrical Engineering and Computer Sciences
10.55730/1300-0632.3866,Lightweight distributed computing framework for orchestrating high performance computing and big data,MUHAMMED NUMAN İNCE and MELİH GÜNAY and JOSEPH LEDET,2022,0,Turkish Journal of Electrical Engineering and Computer Sciences
