DOI,Título,Autores,Año,Citas,Revista
10.3233/jifs-179631,The use of fuzzy mathematical tools for local public services outsourcing according to typology,Carles López and Salvador Linares-Mustarós and Josep Viñas,2020,6,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-171325,A fuzzy inference model for rainfall prediction,Rika Sharma and Kesari Verma,2018,2,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-182910,Derived operators on M-fuzzifying convex spaces,Chong Shen and Fan-Hong Chen and Fu-Gui Shi,2019,6,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-189825,Teaching practice of environmental art design specialty based on fuzzy algorithm,Zuomei Xu,2021,1,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-169071,Evaluation of emergency risk management capability based on hesitant fuzzy Einstein operator,Zongcai Jiang,2016,3,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-169130,Large margin nearest neighbour regression using different optimization techniques,Florin Leon and Silvia Curteanu,2017,5,Journal of Intelligent &amp; Fuzzy Systems
10.3233/ifs-120711,Assessment of an adaptive neuro fuzzy inference system for islanding detection in distributed generation,Farid Hashemi and Ahad Kazemi and Soodabeh Soleymani,2014,4,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-179342,Reduction of a Forrester effect in a supply chain management system,Marcin Hernes and Jadwiga Sobieska-Karpińska,2019,1,Journal of Intelligent &amp; Fuzzy Systems
10.3233/ifs-130907,First-order logic system $\mathbf{IMTL_{Q}^{*}}$ and triple I method in fuzzy reasoning with linguistic quantifiers,Xiaohong Zhang and Xu Zeng,2014,2,Journal of Intelligent &amp; Fuzzy Systems
10.3233/ifs-151863,The pair-wise LSB matching steganography with a discrete quantum behaved Gravitational Search Algorithm,Mohadeseh Soleimanpour-Moghadam and Hossein Nezamabadi-pour,2016,1,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-191955,Rating TAs in fuzzy QFD by objective penalty function and fuzzy TOPSIS based on weighted Hamming distance,Jing Wang and Bing Yan and Guohao Wang and Liying Yu,2020,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/ifs-151606,Generalized exponential multiple averaging operator and its application to group decision making,Ligang Zhou and Peng Wu and Chenyi Fu and Huayou Chen and Jinpei Liu,2015,1,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-171104,Numerical solution of two-dimensional nonlinear fuzzy Fredholm integral equations via quadrature iterative method,Atiyeh Mashhadi Gholam and Reza Ezzati and Tofigh Allahviranloo,2019,3,Journal of Intelligent &amp; Fuzzy Systems
10.3233/ifs-141130,Enhanced fuzzy partitions vs data randomness in FCM,Yizhang Jiang and Fu-Lai Chung and Shitong Wang,2014,11,Journal of Intelligent &amp; Fuzzy Systems
10.3233/ifs-151620,Selection of decision rules based on attribute ranking,Urszula Stańczyk,2015,10,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-189807,Simulation of English text recognition model based on ant colony algorithm and genetic algorithm,Fei Long,2021,1,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-191521,A fuzzy fixed point problem for constraint inequalities,Hüseyin Işık and Muzeyyen Sangurlu Sezen,2020,1,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-219055,Fuzzy processing system for psychological pressure of English teachers at work based on analysis of online teaching video,Zheng Jin,2021,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-172055,Determining harmonic component contribution for consumer and distribution systems based on adaptive fuzzy kalman filter,S.V. Heidari and S. Soleymani and F. Faghihi and B. Mozaffari,2018,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-202961,Community detection in complex network by network embedding and density clustering,JinFang Sheng and Huaiyu Zuo and Bin Wang and Qiong Li,2021,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/ifs-130855,A novel self-adaptive learning charged system search algorithm for unit commitment problem,Taher Niknam and Farhad Bavafa and Masoud Jabbari,2014,1,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-181654,Efficient methods to set decay factor of time decay model over data streams,Meng Han and Jian Ding,2019,1,Journal of Intelligent &amp; Fuzzy Systems
10.3233/ifs-151689,A revised simplex method of solving degenerate fuzzy number linear programming problems,Yi-hua Zhong and Yan-lin Jia and Jiao Zhao and Xu-xu Lin and Yan Yang,2015,2,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-169880,Disease severity assessment and ordering of patients in ICU by using a Bayesian network,Yao-Mei Chen and Wen-Hsien Ho and Yenming J. Chen and Kuan-Shan Chen and Wei-Hsiu Liu,2019,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-16765,Robust sliding mode fuzzy control for perturbed nonlinear stochastic systems subject to input and state requirements,Hong-Yu Qiao and Wen-Jer Chang and Cheung-Chieh Ku,2017,3,Journal of Intelligent &amp; Fuzzy Systems
10.3233/ifs-2012-0570,Information interpretation of knowledge granularity,Rui-Zhi Wang and Duo-Qian Miao and Fei-Fei Xu and Hong-Yun Zhang,2013,2,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-179955,Application of machine learning and cloud computing in social media behavior analysis,Na Yuan,2020,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/ifs-151702,Non-commutative residuated lattices based on soft sets,Yong Lin Liu and Hee Sik Kim,2015,1,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-211748,An investigation of Grid-Integrated Photovoltaic system intended for hybrid Moth Flame Optimization using ANFIS techniques,Sureshkumar Rajagopal and Prabha Umapathy,2022,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-211116,A speed inference planning of groove cutting robot based on machine vision and improved fuzzy neural network,Zhang Xuejian and Hu Xiaobing and Li Hang,2022,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/ifs-151642,Soft finite state machine,Asim Hussain and Muhammad Shabbir,2015,3,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-169013,Incremental semi-supervised kernel construction with self-organizing incremental neural network and application in intrusion detection,Zhiyang Xiang and Zhu Xiao and Dong Wang and Hassana Maigary Georges,2016,9,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-169219,Uncertain project selection model considering sustainability and compatibility,Zhang Zenglian and Ma Junyang and Fu Yingshi,2017,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-219081,An analysis of deep neural network models for image recognition applications,Lin Wang and Xingfu Wang and Ammar Hawbani and Yan Xiong and Xu Zhang,2021,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/ifs-151768,Noise-benefit FRSDE for speedup of density estimation on large data,Guanjin Wang and Kup-Sze Choi and Zhaohong Deng,2015,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/ifs-120772,Note on some recent fixed point theorems in fuzzy metric spaces,M. Tanveer,2014,2,Journal of Intelligent &amp; Fuzzy Systems
10.3233/ifs-141493,A confident supply chain network model using credibility measure under uncertainty condition,Amir Hossein Kamali Dolatabadi and Esmaeil Najafi and Mohammad Taghi Taghavifard,2015,1,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-16303,Deriving the priority weights from trapezoidal fuzzy reciprocal preference relations based on uncertainty ratio and geometric mean,Zhiming Zhang,2017,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-169336,KANO quality attribute classification method based on trapezoidal fuzzy number similarity measures,Xiaofei Li,2017,1,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-179381,A dynamic game model analysis for friendship selection,Xilong Deng and Dan Song and Li Wei,2020,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-18482,Distributed MMAS for weapon target assignment based on Spark framework,Ming Cao and Weiguo Fang,2018,4,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-210371,Sanitizing hidden activations for improving adversarial robustness of convolutional neural networks,Tianshi Mu and Kequan Lin and Huabing Zhang and Jian Wang,2021,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-181588,Pan-integral on credibility space and its properties,Wen Sheng Du,2019,1,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-179013,Providing order to the handwritten TLS task: A complexity index,Miguel Ángel García-Calderón and René Arnulfo García-Hernández and Yulia Ledeneva,2019,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-16043,A topological view on application of L-fuzzy soft sets: Compactness,Vildan Çetkin and Abdülkadir Aygünoğlu and Halis Aygün,2017,7,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-211340,A fuzzy clustering algorithm based on hybrid surrogate model,Maolin Shi and Zihao Wang and Lizhang Xu,2022,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-189076,Autonomous line follower robot with fuzzy based hybrid controller,Anıl Sezgin and Ömer Çetin,2020,1,Journal of Intelligent &amp; Fuzzy Systems
10.3233/ifs-2012-0528,Fuzzy clustering algorithm for fuzzy data based on α-cuts,S. Effati and H. Sadoghi Yazdi and A. Jiryani Sharahi,2013,3,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-151608,The rough membership function based on C 10 ¯ and its applications,Pei Wang and Qingguo Li,2017,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-169044,Notice of Retraction,,2016,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-171484,Sets of solution-set-invariant coefficient matrices of fuzzy relation equations with max-min composition1,Xue-ping Wang and Lu-juan Liu and Xiaohong Zhang,2018,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-219058,New trends of intelligent systems-based secure critical infrastructure in smart city,Ahmed A. Abd El-Latif and Loai A. Tawalbeh,2021,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-189903,Fuzzy evaluation of adolescents’ health literacy based on early warning theory of psychological risk,Feng Sheng and Peng Yang,2021,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/ifs-151643,An image reconstruction technique based on IPSO-DWT under varying crack,B. Deevena Raju and P. Pandarinath and GS Prasad,2015,1,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-18082,Structures of fuzzy truth values based on a type-2 fuzzy set,Bin Qin,2018,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/ifs-151714,"Association measures on [0,1]",Ildar Z. Batyrshin,2015,9,Journal of Intelligent &amp; Fuzzy Systems
10.3233/ifs-141530,Fuzzy information system for condition based maintenance of gearbox,Sajid Hussain,2015,7,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-189985,Research trends in computerized cognitive training contents with text network,Hyeok-Min Lee and Sung-Wook Shin and Ho-Sang Moon and Sung-Taek Chung,2021,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-219091,Adaptive cooperative ant colony optimization algorithm based on reinforcement incentive and its application,Weiwei Yu and Chengwang Xie and Chao Deng,2021,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-189602,Design and performance analysis of permanent magnet linear synchronous motor,Junbing Qian and Chengjun Zhao and Nan Pan and Tao Xie,2021,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-201070,Independent document ranking for E-learning using semantic-based document term classification,J. Mannar Mannan and K. Sindhanai Selvan and R. Mohemmed Yousuf,2021,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-211034,A hybrid clustering algorithm based on improved GWO and KHM clustering,Feng Xue and Yongbo Liu and Xiaochen Ma and Bharat Pathak and Peng Liang,2022,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-189452,Spatial intelligent decision system based on multidimensional network theory,Ning Cao and Xiaoming Miao and Juan Zhang,2021,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/ifs-130874,Fuzzy generalized H-differential and applications to fuzzy differential equations of second-order,Tofigh Allahviranloo and Laleh Hooshangian,2014,7,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-169892,A transfer learning algorithm for automatic requirement model generation,Yan Kang and Hao Li and Chenyang Lu and Bin Pu,2019,1,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-189718,High-precision roll attitude estimation of decoupled canards relative to the projectile body using bipolar hall-effect sensors,Tingting Yin and Zhong Yang and Youlong Wu and Fangxiu Jia,2021,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-202290,Compressing convolutional neural networks via intermediate features,Chang Jingfei and Lu Yang and Xue Ping and Wei Xing and Wei Zhen,2021,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/ifs-130789,Analysis of real-time system conflict based on fuzzy time Petri nets,Zhao Tian and Zun-Dong Zhang and Yang-Dong Ye and Li-Min Jia,2014,1,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-169288,An optimization model for target tracking of mobile sensor network based on motion state prediction in emerging sensor networks,Fengjun Hu and Chun Tu,2017,5,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-161499,Prices and order quantities of substitutable products in an EPQ model over different uncertain finite budget constraints,Rakesh L. Das and Ranjan Kumar Jana and Manoranjan De and Manoranjan Maiti,2017,1,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-161161,Partial entropy of uncertain random variables,Hamed Ahmadzade and Rong Gao and Mohammad Hossein Dehghan and Yuhong Sheng,2017,18,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-169709,Recognition of motion state by smartphone sensors using Bi-LSTM neural network,Hong Zhao and Chunning Hou,2018,2,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-17657,On the hybridization of global and local search methods,Rashida Adeeb Khanum and Muhammad Asif Jan and Wali Khan Mashwani and Nasser Mansoor Tairan and Hidayat Ullah Khan and Habib Shah,2018,9,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-169482,A correlation-based approach for event detection in Instagram,Elder Donizetti dos Santos and Marcos Gonçalves Quiles and Fabio Augusto Faria,2018,1,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-169498,Counting the number of words and lines read by fusing eye tracking and character recognition data: A Bayes factor approach,Carlos Lara-Álvarez and Tania Reyes and Hector Rodríguez-Rangel,2018,2,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-189711,Information security assessment of wireless sensor networks based on bayesian attack graphs,You Ying Chen and Bing Xu and Jun Long,2021,2,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-171370,Mixed variational inequalities with various error bounds for random fuzzy mappings,Suhel Ahmad Khan and Watcharaporn Cholamjiak,2018,2,Journal of Intelligent &amp; Fuzzy Systems
10.3233/ifs-2012-0580,Falling fuzzy (implicative) filters of R0-algebras and its applications,Jianming Zhan and Daowu Pei and Young Bae Jun,2013,6,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-169535,A semi-supervised approach based on evolving clusters for discovering unknown abnormal condition patterns in gearboxes,Mariela Cerrada and René-Vinicio Sánchez and Diego Cabrera,2018,4,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-191281,Iris center localization using energy map synthesis based on gradient and isophote,Lihong Dai and Jinguo Liu and Zhaojie Ju and Yang Gao,2020,3,Journal of Intelligent &amp; Fuzzy Systems
